,address_id,place_type_id,room_type_id,number_of_persons_id,number_of_offers,average_rating,max_rating,min_rating
3319,60,3,698,1,1,9.4,9.4,9.4
3320,60,3,1270,1,1,9.1,9.1,9.1
3321,60,3,1270,3,1,9.0,9.0,9.0
3322,60,3,1660,1,1,9.2,9.2,9.2
3323,60,3,1498,1,1,8.7,8.7,8.7
3324,60,3,1168,2,1,9.0,9.0,9.0
3325,60,3,1132,0,1,8.5,8.5,8.5
3326,60,3,23,3,1,9.4,9.4,9.4
3327,60,3,234,1,1,9.5,9.5,9.5
3328,60,3,1255,4,1,9.5,9.5,9.5
3329,60,3,1393,2,1,9.2,9.2,9.2
3330,60,3,358,1,1,9.0,9.0,9.0
3331,60,3,601,1,1,9.0,9.0,9.0
3332,60,3,596,1,1,9.2,9.2,9.2
3333,60,3,706,1,1,9.5,9.5,9.5
3334,60,3,1473,1,1,9.5,9.5,9.5
3335,60,3,705,1,1,9.0,9.0,9.0
3336,60,3,1412,1,1,9.5,9.5,9.5
3337,60,3,577,1,1,8.9,8.9,8.9
3338,60,3,703,1,1,9.0,9.0,9.0
3339,60,3,1656,1,1,9.0,9.0,9.0
3340,60,3,1323,6,1,9.3,9.3,9.3
3341,60,3,202,1,1,9.0,9.0,9.0
3342,60,3,297,2,1,9.3,9.3,9.3
3343,60,3,919,1,1,9.3,9.3,9.3
3344,60,3,1571,1,1,9.0,9.0,9.0
3345,60,3,278,1,1,9.1,9.1,9.1
3346,60,3,1341,1,1,9.1,9.1,9.1
3347,60,3,1023,2,1,8.8,8.8,8.8
3348,60,3,928,1,1,8.7,8.7,8.7
3349,60,3,840,2,1,9.2,9.2,9.2
3350,60,3,413,3,1,8.8,8.8,8.8
3351,60,3,1444,2,1,8.5,8.5,8.5
3352,60,3,863,2,1,8.5,8.5,8.5
3353,60,3,585,1,1,9.5,9.5,9.5
3354,60,3,737,0,1,9.5,9.5,9.5
3355,60,3,825,1,1,9.9,9.9,9.9
3356,60,3,1266,1,1,9.5,9.5,9.5
3357,60,3,1179,1,1,8.3,8.3,8.3
3358,60,3,1,1,1,9.3,9.3,9.3
3359,60,3,1301,4,1,9.2,9.2,9.2
3360,60,3,263,1,1,8.6,8.6,8.6
3361,60,3,514,14,1,9.4,9.4,9.4
3362,60,3,753,10,1,10.0,10.0,10.0
3363,60,3,1490,1,1,9.3,9.3,9.3
3364,60,3,691,1,1,9.6,9.6,9.6
3365,60,3,218,1,1,8.4,8.4,8.4
3366,60,3,683,1,1,8.9,8.9,8.9
3367,60,3,588,3,1,8.5,8.5,8.5
3368,60,3,515,2,1,8.6,8.6,8.6
3369,60,3,1501,1,1,9.5,9.5,9.5
3370,60,3,84,1,1,9.3,9.3,9.3
3371,60,3,333,2,1,9.6,9.6,9.6
3372,65,3,309,1,1,9.2,9.2,9.2
3373,65,3,430,3,1,9.2,9.2,9.2
3374,65,3,394,2,1,9.2,9.2,9.2
3375,65,3,1427,1,1,9.2,9.2,9.2
3376,157,3,968,1,1,9.6,9.6,9.6
3377,157,3,602,2,1,9.6,9.6,9.6
3378,157,3,759,1,1,9.6,9.6,9.6
3379,97,3,295,3,1,9.0,9.0,9.0
3380,97,3,682,1,1,9.3,9.3,9.3
3381,97,3,890,1,1,9.3,9.3,9.3
3382,97,3,561,1,1,9.0,9.0,9.0
3383,97,3,1259,3,1,9.0,9.0,9.0
3384,97,3,692,2,1,9.1,9.1,9.1
3385,97,3,612,2,1,9.1,9.1,9.1
3386,97,3,309,1,1,9.3,9.3,9.3
3387,97,3,485,1,1,8.2,8.2,8.2
3388,97,3,71,1,1,9.3,9.3,9.3
3389,97,3,206,2,1,9.2,9.2,9.2
3390,97,3,456,1,1,9.0,9.0,9.0
3391,97,3,727,2,1,9.2,9.2,9.2
3392,97,3,997,1,1,9.3,9.3,9.3
3393,97,3,720,2,1,9.0,9.0,9.0
3394,97,3,730,1,1,9.0,9.0,9.0
3395,97,3,1421,2,1,8.2,8.2,8.2
3396,97,3,566,1,1,9.3,9.3,9.3
3397,97,3,5,2,1,9.2,9.2,9.2
3398,97,3,56,1,1,9.3,9.3,9.3
3399,97,3,357,1,1,9.3,9.3,9.3
3400,97,3,310,1,1,9.3,9.3,9.3
3401,97,3,812,1,1,9.3,9.3,9.3
3402,97,3,204,0,1,9.0,9.0,9.0
3403,97,3,394,1,1,9.1,9.1,9.1
3404,97,3,394,2,1,8.2,8.2,8.2
3405,97,3,1383,3,1,9.0,9.0,9.0
3406,97,3,649,1,1,8.2,8.2,8.2
3407,97,3,13,4,1,8.2,8.2,8.2
3408,97,3,1504,2,1,8.2,8.2,8.2
3409,97,3,1380,1,1,9.5,9.5,9.5
3410,97,3,938,1,1,9.5,9.5,9.5
3411,97,3,1204,2,1,9.0,9.0,9.0
3412,97,3,459,2,1,9.3,9.3,9.3
3413,97,3,1338,2,1,8.2,8.2,8.2
3414,97,3,603,1,1,9.3,9.3,9.3
3415,97,3,1387,1,1,9.0,9.0,9.0
3416,97,3,1642,2,1,9.3,9.3,9.3
3417,97,3,1238,1,1,9.3,9.3,9.3
3418,29,3,1494,1,1,9.6,9.6,9.6
3419,29,3,229,1,1,9.6,9.6,9.6
3420,29,3,1463,1,1,9.6,9.6,9.6
3421,29,3,607,1,1,9.3,9.3,9.3
3422,29,3,1462,2,1,9.2,9.2,9.2
3423,29,3,692,2,1,9.3,9.3,9.3
3424,29,3,693,1,1,9.2,9.2,9.2
3425,29,3,309,1,1,8.7,8.7,8.7
3426,29,3,1503,1,1,9.4,9.4,9.4
3427,29,3,1034,1,1,9.3,9.3,9.3
3428,29,3,1114,2,1,9.1,9.1,9.1
3429,29,3,676,1,1,9.4,9.4,9.4
3430,29,3,1131,1,1,9.2,9.2,9.2
3431,29,3,973,1,1,9.3,9.3,9.3
3432,29,3,973,4,1,9.3,9.3,9.3
3433,29,3,511,3,1,9.7,9.7,9.7
3434,29,3,430,3,1,9.3,9.3,9.3
3435,29,3,143,1,1,9.6,9.6,9.6
3436,29,3,1129,1,1,9.2,9.2,9.2
3437,29,3,552,1,1,9.4,9.4,9.4
3438,29,3,1450,1,1,9.4,9.4,9.4
3439,29,3,576,1,1,9.4,9.4,9.4
3440,29,3,1202,1,1,9.4,9.4,9.4
3441,29,3,1080,1,1,9.4,9.4,9.4
3442,29,3,53,1,1,9.2,9.2,9.2
3443,29,3,509,1,1,9.6,9.6,9.6
3444,29,3,393,1,1,9.2,9.2,9.2
3445,29,3,1614,9,1,9.3,9.3,9.3
3446,29,3,1614,10,1,9.3,9.3,9.3
3447,29,3,1614,16,1,9.1,9.1,9.1
3448,29,3,120,1,1,9.3,9.3,9.3
3449,29,3,799,1,1,9.3,9.3,9.3
3450,29,3,394,2,1,9.2,9.2,9.2
3451,29,3,394,3,1,9.3,9.3,9.3
3452,29,3,238,2,1,9.3,9.3,9.3
3453,29,3,1177,1,1,9.7,9.7,9.7
3454,29,3,1270,1,1,9.7,9.7,9.7
3455,29,3,23,2,1,9.3,9.3,9.3
3456,29,3,1477,2,1,9.3,9.3,9.3
3457,29,3,1021,2,1,9.7,9.7,9.7
3458,149,3,1569,2,1,8.8,8.8,8.8
3459,149,3,23,3,1,8.8,8.8,8.8
3460,40,3,789,1,1,9.2,9.2,9.2
3461,40,3,216,1,1,9.2,9.2,9.2
3462,40,3,1674,1,1,9.1,9.1,9.1
3463,40,3,768,2,1,9.2,9.2,9.2
3464,40,3,796,1,1,9.1,9.1,9.1
3465,40,3,692,3,1,9.1,9.1,9.1
3466,40,3,309,1,1,9.1,9.1,9.1
3467,40,3,1062,1,1,9.2,9.2,9.2
3468,40,3,1525,1,1,9.2,9.2,9.2
3469,40,3,294,1,1,9.1,9.1,9.1
3470,40,3,720,2,1,9.1,9.1,9.1
3471,40,3,1046,1,1,9.1,9.1,9.1
3472,40,3,1556,1,1,9.2,9.2,9.2
3473,40,3,1544,1,1,9.2,9.2,9.2
3474,40,3,882,3,1,9.1,9.1,9.1
3475,40,3,813,1,1,9.2,9.2,9.2
3476,40,3,560,0,1,9.1,9.1,9.1
3477,40,3,1380,1,1,9.1,9.1,9.1
3478,40,3,479,1,1,9.2,9.2,9.2
3479,40,3,928,2,1,9.1,9.1,9.1
3480,148,3,482,1,1,9.0,9.0,9.0
3481,148,3,249,1,1,9.0,9.0,9.0
3482,148,3,873,1,1,9.0,9.0,9.0
3483,148,3,104,2,1,9.0,9.0,9.0
3484,148,3,583,3,1,9.0,9.0,9.0
3485,148,3,1585,2,1,9.0,9.0,9.0
3486,148,3,619,2,1,9.0,9.0,9.0
3487,148,3,1568,1,1,9.0,9.0,9.0
3488,45,3,549,1,1,9.4,9.4,9.4
3489,45,3,430,3,1,9.4,9.4,9.4
3490,45,3,720,2,1,9.4,9.4,9.4
3491,45,3,1427,1,1,9.4,9.4,9.4
3492,159,3,25,1,1,9.3,9.3,9.3
3493,159,3,776,1,1,9.4,9.4,9.4
3494,159,3,186,1,1,9.4,9.4,9.4
3495,159,3,555,1,1,9.1,9.1,9.1
3496,159,3,1503,1,1,9.3,9.3,9.3
3497,159,3,1049,1,1,9.3,9.3,9.3
3498,159,3,716,3,1,9.1,9.1,9.1
3499,159,3,652,3,1,9.4,9.4,9.4
3500,159,3,511,2,1,9.1,9.1,9.1
3501,159,3,500,1,1,9.1,9.1,9.1
3502,159,3,500,2,1,9.1,9.1,9.1
3503,159,3,120,1,1,9.1,9.1,9.1
3504,159,3,291,1,1,9.4,9.4,9.4
3505,159,3,394,3,1,9.1,9.1,9.1
3506,159,3,1043,1,1,9.4,9.4,9.4
3507,159,3,928,2,1,9.3,9.3,9.3
3508,159,3,1639,2,1,9.3,9.3,9.3
3509,18,3,3,1,1,8.8,8.8,8.8
3510,18,3,464,3,1,8.9,8.9,8.9
3511,18,3,287,4,1,8.5,8.5,8.5
3512,18,3,403,3,1,8.8,8.8,8.8
3513,18,3,155,2,1,8.9,8.9,8.9
3514,18,3,178,2,1,9.0,9.0,9.0
3515,18,3,561,1,1,9.0,9.0,9.0
3516,18,3,561,2,1,8.4,8.4,8.4
3517,18,3,414,1,1,8.9,8.9,8.9
3518,18,3,713,1,1,8.9,8.9,8.9
3519,18,3,508,2,1,8.8,8.8,8.8
3520,18,3,476,1,1,9.3,9.3,9.3
3521,18,3,1178,1,1,8.5,8.5,8.5
3522,18,3,796,1,1,8.8,8.8,8.8
3523,18,3,438,1,1,8.4,8.4,8.4
3524,18,3,1288,1,1,9.0,9.0,9.0
3525,18,3,1620,1,1,8.5,8.5,8.5
3526,18,3,612,2,1,8.4,8.4,8.4
3527,18,3,164,1,1,8.8,8.8,8.8
3528,18,3,1486,1,1,8.8,8.8,8.8
3529,18,3,982,1,1,8.9,8.9,8.9
3530,18,3,956,1,1,8.9,8.9,8.9
3531,18,3,1478,2,1,8.9,8.9,8.9
3532,18,3,1131,2,1,8.6,8.6,8.6
3533,18,3,1322,1,1,9.0,9.0,9.0
3534,18,3,173,1,1,8.8,8.8,8.8
3535,18,3,631,3,1,9.3,9.3,9.3
3536,18,3,973,2,1,8.9,8.9,8.9
3537,18,3,606,3,1,9.6,9.6,9.6
3538,18,3,1599,2,1,8.6,8.6,8.6
3539,18,3,271,2,1,8.6,8.6,8.6
3540,18,3,57,1,1,8.4,8.4,8.4
3541,18,3,952,3,1,8.4,8.4,8.4
3542,18,3,837,1,1,8.4,8.4,8.4
3543,18,3,984,3,1,8.5,8.5,8.5
3544,18,3,1261,1,1,8.8,8.8,8.8
3545,18,3,502,1,1,8.5,8.5,8.5
3546,18,3,1030,1,1,9.0,9.0,9.0
3547,18,3,406,1,1,9.0,9.0,9.0
3548,18,3,621,2,1,8.9,8.9,8.9
3549,18,3,1079,1,1,10.0,10.0,10.0
3550,18,3,661,1,1,8.4,8.4,8.4
3551,18,3,1063,1,1,8.5,8.5,8.5
3552,18,3,744,4,1,8.5,8.5,8.5
3553,18,3,279,1,1,10.0,10.0,10.0
3554,18,3,1019,3,1,8.4,8.4,8.4
3555,18,3,1113,2,1,8.6,8.6,8.6
3556,18,3,1551,2,1,8.6,8.6,8.6
3557,18,3,1567,1,1,8.7,8.7,8.7
3558,18,3,1468,1,1,8.9,8.9,8.9
3559,18,3,1553,3,1,8.9,8.9,8.9
3560,18,3,253,3,1,9.6,9.6,9.6
3561,18,3,1625,2,1,8.9,8.9,8.9
3562,18,3,1577,1,1,8.8,8.8,8.8
3563,18,3,116,1,1,8.5,8.5,8.5
3564,18,3,617,2,1,8.6,8.6,8.6
3565,18,3,697,1,1,8.9,8.9,8.9
3566,18,3,1212,1,1,8.9,8.9,8.9
3567,18,3,882,3,1,8.7,8.7,8.7
3568,18,3,1325,1,1,8.8,8.8,8.8
3569,18,3,1631,3,1,8.4,8.4,8.4
3570,18,3,1122,1,1,10.0,10.0,10.0
3571,18,3,1669,1,1,8.9,8.9,8.9
3572,18,3,80,1,1,10.0,10.0,10.0
3573,18,3,62,1,1,10.0,10.0,10.0
3574,18,3,1054,3,1,8.6,8.6,8.6
3575,18,3,569,1,1,8.4,8.4,8.4
3576,18,3,872,1,1,10.0,10.0,10.0
3577,18,3,1061,1,1,8.8,8.8,8.8
3578,18,3,1414,2,1,8.8,8.8,8.8
3579,18,3,560,0,1,8.9,8.9,8.9
3580,18,3,799,1,1,9.3,9.3,9.3
3581,18,3,1559,0,1,8.1,8.1,8.1
3582,18,3,1569,3,1,8.1,8.1,8.1
3583,18,3,1015,2,1,9.0,9.0,9.0
3584,18,3,712,2,1,8.4,8.4,8.4
3585,18,3,394,3,1,9.0,9.0,9.0
3586,18,3,34,2,1,8.8,8.8,8.8
3587,18,3,518,2,1,8.8,8.8,8.8
3588,18,3,1177,1,1,8.5,8.5,8.5
3589,18,3,1177,2,1,8.6,8.6,8.6
3590,18,3,10,1,1,10.0,10.0,10.0
3591,18,3,419,1,1,8.5,8.5,8.5
3592,18,3,1380,1,1,9.3,9.3,9.3
3593,18,3,156,0,1,9.0,9.0,9.0
3594,18,3,23,3,1,8.1,8.1,8.1
3595,18,3,1393,1,1,8.9,8.9,8.9
3596,18,3,1277,2,1,8.8,8.8,8.8
3597,18,3,383,2,1,8.8,8.8,8.8
3598,18,3,1390,2,1,8.5,8.5,8.5
3599,18,3,994,1,1,8.9,8.9,8.9
3600,18,3,1007,2,1,8.9,8.9,8.9
3601,18,3,1300,2,1,8.5,8.5,8.5
3602,18,3,999,1,1,8.8,8.8,8.8
3603,18,3,527,1,1,8.9,8.9,8.9
3604,18,3,1509,3,1,8.8,8.8,8.8
3605,18,3,924,4,1,8.4,8.4,8.4
3606,18,3,551,1,1,10.0,10.0,10.0
3607,115,3,561,1,1,9.1,9.1,9.1
3608,115,3,1046,1,1,9.1,9.1,9.1
3609,115,3,120,1,1,9.1,9.1,9.1
3610,115,3,1427,1,1,9.1,9.1,9.1
3611,76,3,9,2,1,8.7,8.7,8.7
3612,76,3,561,1,1,8.7,8.7,8.7
3613,76,3,309,1,1,8.7,8.7,8.7
3614,76,3,879,3,1,8.7,8.7,8.7
3615,76,3,1427,1,1,8.7,8.7,8.7
3616,76,3,737,1,1,8.7,8.7,8.7
3617,61,3,607,1,1,9.6,9.6,9.6
3618,61,3,767,5,1,8.8,8.8,8.8
3619,61,3,1427,1,1,9.6,9.6,9.6
3620,61,3,23,1,1,9.6,9.6,9.6
3621,52,3,752,2,1,9.1,9.1,9.1
3622,52,3,1125,4,1,9.1,9.1,9.1
3623,52,3,762,1,1,9.1,9.1,9.1
3624,52,3,430,3,1,9.1,9.1,9.1
3625,105,3,816,1,1,8.3,8.3,8.3
3626,105,3,882,3,1,9.1,9.1,9.1
3627,105,3,394,3,1,8.3,8.3,8.3
3628,105,3,413,2,1,9.1,9.1,9.1
3629,105,3,737,1,1,8.3,8.3,8.3
3630,57,3,1093,1,1,9.4,9.4,9.4
3631,57,3,612,2,1,9.4,9.4,9.4
3632,57,3,311,1,1,9.4,9.4,9.4
3633,57,3,967,3,1,9.4,9.4,9.4
3634,57,3,1427,1,1,9.4,9.4,9.4
3635,57,3,938,2,1,9.4,9.4,9.4
3636,57,3,1393,1,1,9.4,9.4,9.4
3637,88,3,1634,1,1,8.9,8.9,8.9
3638,88,3,470,1,1,8.9,8.9,8.9
3639,88,3,707,2,1,8.9,8.9,8.9
3640,88,3,1117,3,1,8.9,8.9,8.9
3641,88,3,1036,2,1,8.9,8.9,8.9
3642,88,3,1460,1,1,8.9,8.9,8.9
3643,88,3,1347,2,1,8.9,8.9,8.9
3644,16,3,1574,3,1,8.6,8.6,8.6
3645,16,3,25,1,1,9.7,9.7,9.7
3646,16,3,561,1,1,8.5,8.5,8.5
3647,16,3,561,2,1,9.0,9.0,9.0
3648,16,3,404,2,1,8.6,8.6,8.6
3649,16,3,796,1,1,9.3,9.3,9.3
3650,16,3,1425,5,1,9.7,9.7,9.7
3651,16,3,1125,3,1,9.0,9.0,9.0
3652,16,3,832,3,1,9.7,9.7,9.7
3653,16,3,692,3,1,8.5,8.5,8.5
3654,16,3,612,2,1,9.7,9.7,9.7
3655,16,3,1160,1,1,9.3,9.3,9.3
3656,16,3,1161,1,1,8.6,8.6,8.6
3657,16,3,762,1,1,9.3,9.3,9.3
3658,16,3,221,3,1,8.6,8.6,8.6
3659,16,3,430,1,1,9.3,9.3,9.3
3660,16,3,720,3,1,8.5,8.5,8.5
3661,16,3,361,3,1,8.6,8.6,8.6
3662,16,3,326,1,1,9.3,9.3,9.3
3663,16,3,1015,2,1,9.7,9.7,9.7
3664,16,3,394,3,1,9.0,9.0,9.0
3665,16,3,1427,1,1,8.5,8.5,8.5
3666,16,3,1427,2,1,9.0,9.0,9.0
3667,16,3,595,5,1,8.6,8.6,8.6
3668,16,3,737,1,1,9.0,9.0,9.0
3669,146,3,163,2,1,9.6,9.6,9.6
3670,146,3,422,2,1,9.6,9.6,9.6
3671,146,3,574,1,1,9.6,9.6,9.6
3672,146,3,63,1,1,9.6,9.6,9.6
3673,146,3,1180,1,1,9.6,9.6,9.6
3674,146,3,6,1,1,9.6,9.6,9.6
3675,146,3,423,3,1,9.6,9.6,9.6
3676,146,3,324,1,1,9.6,9.6,9.6
3677,146,3,1379,1,1,9.6,9.6,9.6
3678,146,3,461,1,1,9.6,9.6,9.6
3679,146,3,987,1,1,9.6,9.6,9.6
3680,123,3,1303,1,1,8.0,8.0,8.0
3681,123,3,226,0,1,8.0,8.0,8.0
3682,123,3,1319,2,1,8.0,8.0,8.0
3683,123,3,578,1,1,8.0,8.0,8.0
3684,123,3,1157,3,1,8.0,8.0,8.0
3685,123,3,161,2,1,8.0,8.0,8.0
3686,123,3,980,0,1,8.0,8.0,8.0
3687,123,3,877,1,1,8.0,8.0,8.0
3688,123,3,857,2,1,8.0,8.0,8.0
3689,123,3,411,2,1,8.0,8.0,8.0
3690,123,3,1162,1,1,8.0,8.0,8.0
3691,123,3,1455,1,1,8.0,8.0,8.0
3692,69,3,762,1,1,9.4,9.4,9.4
3693,69,3,631,1,1,9.4,9.4,9.4
3694,69,3,394,1,1,9.4,9.4,9.4
3695,4,3,561,1,1,9.7,9.7,9.7
3696,4,3,438,2,1,8.6,8.6,8.6
3697,4,3,692,2,1,9.5,9.5,9.5
3698,4,3,612,2,1,9.5,9.5,9.5
3699,4,3,965,1,1,9.5,9.5,9.5
3700,4,3,816,1,1,9.2,9.2,9.2
3701,4,3,762,1,1,9.7,9.7,9.7
3702,4,3,762,3,1,9.6,9.6,9.6
3703,4,3,631,4,1,9.2,9.2,9.2
3704,4,3,97,4,1,8.6,8.6,8.6
3705,4,3,973,5,1,9.1,9.1,9.1
3706,4,3,1626,4,1,9.1,9.1,9.1
3707,4,3,120,1,1,9.2,9.2,9.2
3708,4,3,1150,3,1,9.6,9.6,9.6
3709,14,3,740,1,1,9.7,9.7,9.7
3710,14,3,1350,1,1,9.7,9.7,9.7
3711,14,3,1226,1,1,9.7,9.7,9.7
3712,14,3,1598,1,1,9.7,9.7,9.7
3713,95,3,347,1,1,9.3,9.3,9.3
3714,95,3,1055,2,1,9.3,9.3,9.3
3715,95,3,1659,2,1,9.3,9.3,9.3
3716,95,3,309,0,1,9.5,9.5,9.5
3717,95,3,309,1,1,8.9,8.9,8.9
3718,95,3,1360,1,1,9.3,9.3,9.3
3719,95,3,1401,1,1,9.3,9.3,9.3
3720,95,3,40,2,1,9.3,9.3,9.3
3721,95,3,781,2,1,9.3,9.3,9.3
3722,95,3,1398,1,1,8.9,8.9,8.9
3723,95,3,1194,2,1,9.3,9.3,9.3
3724,95,3,204,0,1,8.9,8.9,8.9
3725,95,3,712,1,1,8.9,8.9,8.9
3726,95,3,171,2,1,9.3,9.3,9.3
3727,95,3,437,3,1,9.3,9.3,9.3
3728,95,3,370,1,1,9.5,9.5,9.5
3729,95,3,1427,1,1,9.5,9.5,9.5
3730,19,3,951,1,1,9.6,9.6,9.6
3731,139,3,483,1,1,8.7,8.7,8.7
3732,139,3,142,1,1,8.7,8.7,8.7
3733,139,3,692,3,1,9.1,9.1,9.1
3734,139,3,1478,1,1,8.8,8.8,8.8
3735,139,3,1134,1,1,8.8,8.8,8.8
3736,139,3,720,2,1,9.1,9.1,9.1
3737,139,3,22,1,1,8.7,8.7,8.7
3738,139,3,842,3,1,8.6,8.6,8.6
3739,139,3,1173,3,1,8.8,8.8,8.8
3740,139,3,120,2,1,8.6,8.6,8.6
3741,139,3,90,1,1,8.6,8.6,8.6
3742,139,3,1177,1,1,8.6,8.6,8.6
3743,132,3,1164,1,1,8.7,8.7,8.7
3744,132,3,396,1,1,8.7,8.7,8.7
3745,132,3,1291,1,1,8.7,8.7,8.7
3746,132,3,2,1,1,8.7,8.7,8.7
3747,132,3,600,1,1,8.7,8.7,8.7
3748,132,3,633,1,1,8.7,8.7,8.7
3749,132,3,227,1,1,8.7,8.7,8.7
3750,132,3,404,1,1,8.9,8.9,8.9
3751,132,3,1188,1,1,9.0,9.0,9.0
3752,132,3,796,1,1,8.9,8.9,8.9
3753,132,3,1443,9,1,9.0,9.0,9.0
3754,132,3,1034,1,1,8.4,8.4,8.4
3755,132,3,631,5,1,9.0,9.0,9.0
3756,132,3,847,2,1,8.4,8.4,8.4
3757,132,3,425,2,1,8.4,8.4,8.4
3758,132,3,636,1,1,9.0,9.0,9.0
3759,132,3,1253,2,1,8.4,8.4,8.4
3760,132,3,908,3,1,9.0,9.0,9.0
3761,132,3,361,3,1,9.0,9.0,9.0
3762,132,3,67,2,1,8.4,8.4,8.4
3763,132,3,205,0,1,9.0,9.0,9.0
3764,132,3,1379,1,1,8.9,8.9,8.9
3765,132,3,858,1,1,9.0,9.0,9.0
3766,132,3,766,2,1,9.0,9.0,9.0
3767,132,3,427,3,1,9.0,9.0,9.0
3768,132,3,851,1,1,9.0,9.0,9.0
3769,24,3,1522,1,1,9.1,9.1,9.1
3770,24,3,1111,1,1,9.1,9.1,9.1
3771,24,3,1583,1,1,8.2,8.2,8.2
3772,24,3,340,1,1,9.1,9.1,9.1
3773,24,3,1621,1,1,9.1,9.1,9.1
3774,24,3,1349,1,1,9.1,9.1,9.1
3775,24,3,692,1,1,9.1,9.1,9.1
3776,24,3,1331,1,1,9.1,9.1,9.1
3777,24,3,990,1,1,9.1,9.1,9.1
3778,24,3,631,3,1,9.1,9.1,9.1
3779,24,3,400,5,1,9.1,9.1,9.1
3780,24,3,441,1,1,9.1,9.1,9.1
3781,24,3,377,1,1,9.1,9.1,9.1
3782,24,3,879,2,1,9.1,9.1,9.1
3783,24,3,701,1,1,9.1,9.1,9.1
3784,24,3,120,1,1,9.1,9.1,9.1
3785,24,3,394,2,1,8.2,8.2,8.2
3786,24,3,1427,1,1,8.2,8.2,8.2
3787,24,3,1530,1,1,9.1,9.1,9.1
3788,24,3,1124,1,1,9.1,9.1,9.1
3789,133,3,1535,2,1,8.5,8.5,8.5
3790,133,3,1189,0,1,8.5,8.5,8.5
3791,133,3,861,2,1,8.5,8.5,8.5
3792,0,15,550,6,1,9.5,9.5,9.5
3793,25,15,400,5,1,9.5,9.5,9.5
3794,118,15,400,3,1,9.3,9.3,9.3
3795,60,5,466,9,1,9.6,9.6,9.6
3796,60,5,1377,5,1,8.9,8.9,8.9
3797,60,5,514,9,1,9.3,9.3,9.3
3798,106,5,753,6,1,9.4,9.4,9.4
3799,60,4,438,1,1,8.7,8.7,8.7
3800,60,4,692,2,1,8.7,8.7,8.7
3801,60,4,49,3,1,9.2,9.2,9.2
3802,60,4,215,1,1,9.3,9.3,9.3
3803,60,4,1652,1,1,9.3,9.3,9.3
3804,60,4,521,1,1,9.3,9.3,9.3
3805,60,4,556,1,1,9.3,9.3,9.3
3806,60,4,1580,1,1,9.3,9.3,9.3
3807,60,4,1329,10,1,8.4,8.4,8.4
3808,60,4,51,3,1,9.2,9.2,9.2
3809,60,4,1377,7,1,8.4,8.4,8.4
3810,60,4,514,3,1,9.3,9.3,9.3
3811,60,4,538,6,1,8.4,8.4,8.4
3812,60,4,753,9,1,9.3,9.3,9.3
